season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,match_date,match_time,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
48772,2023,11041428,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041428,14/03/2023,07:45,1,48772,518.0,7.0,20.0,66.0,,,,,3.0,5.0,5.0,8.0,29.0,7.0,34.0,50.0,36.0,,4.0,2.59,,56.0,69.0,,10.0,0.0,6.0,2.0,,52.0,140.0,1.0,1.0,9.0,29.0,47.0,2.0,592.0,,,0.0,16.0,9.0,5.0,2.0,4.0,,,1.0,25.0,2.0,18.0,18.0,4.0,39.0,4.0,210.0,12.0,18.0,34.0,,,,,2.0,19.0,3.0,1.0,5.0,10.0,16.0,20.0,33.0,,2.0,1.23,,22.0,41.0,,12.0,3.0,11.0,2.0,,46.0,154.0,0.0,0.0,19.0,7.0,19.0,3.0,284.0,,,0.0,4.0,5.0,3.0,6.0,6.0,,,3.0,16.0,2.0,10.0,10.0,6.0,9.0,1.0
48772,2023,11041431,Geylang Int.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041431,05/03/2023,06:00,1,48772,235.0,11.0,23.0,46.0,,,,,1.0,23.0,3.0,1.0,9.0,7.0,13.0,26.0,30.0,,3.0,2.49,,28.0,46.0,,15.0,5.0,7.0,1.0,,47.0,167.0,2.0,0.0,23.0,28.0,55.0,3.0,305.0,,,0.0,10.0,4.0,8.0,3.0,2.0,,,1.0,26.0,1.0,13.0,13.0,2.0,14.0,3.0,308.0,10.0,21.0,54.0,,,,,6.0,20.0,6.0,3.0,18.0,11.0,28.0,38.0,43.0,,0.0,1.54,,37.0,57.0,,16.0,1.0,6.0,7.0,,68.0,158.0,0.0,0.0,19.0,17.0,35.0,1.0,375.0,,,0.0,5.0,2.0,3.0,6.0,5.0,,,4.0,20.0,7.0,11.0,11.0,5.0,21.0,3.0
48772,2023,11041432,Tanjong Pagar Utd.,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041432,03/03/2023,07:45,1,48772,567.0,13.0,31.0,71.0,,,,,3.0,8.0,9.0,9.0,21.0,4.0,17.0,26.0,40.0,,0.0,1.27,,46.0,64.0,,11.0,1.0,7.0,1.0,,39.0,97.0,,1.0,14.0,32.0,56.0,4.0,649.0,,,1.0,6.0,3.0,2.0,3.0,1.0,,,0.0,25.0,1.0,9.0,9.0,1.0,23.0,2.0,131.0,13.0,29.0,29.0,,,,,0.0,15.0,1.0,2.0,6.0,4.0,6.0,13.0,29.0,,2.0,0.21,,18.0,30.0,,10.0,3.0,10.0,0.0,,22.0,88.0,,0.0,12.0,22.0,35.0,1.0,194.0,,,0.0,1.0,4.0,1.0,4.0,1.0,,,1.0,10.0,0.0,5.0,5.0,1.0,4.0,3.0
48772,2023,11041433,Geylang Int.,Young Lions,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041433,28/02/2023,08:15,1,48772,225.0,9.0,25.0,45.0,,,,,4.0,16.0,7.0,3.0,7.0,11.0,12.0,18.0,29.0,,6.0,0.72,,15.0,35.0,,13.0,2.0,9.0,5.0,,35.0,126.0,,0.0,25.0,19.0,45.0,3.0,315.0,,,0.0,5.0,4.0,5.0,8.0,2.0,,,0.0,24.0,5.0,13.0,13.0,2.0,17.0,1.0,289.0,15.0,25.0,55.0,,,,,3.0,12.0,5.0,4.0,14.0,10.0,26.0,28.0,45.0,,5.0,3.21,,29.0,48.0,,9.0,4.0,9.0,3.0,,53.0,126.0,,0.0,21.0,25.0,48.0,2.0,385.0,,,1.0,12.0,7.0,9.0,7.0,2.0,,,2.0,37.0,3.0,19.0,19.0,2.0,17.0,3.0
48772,2023,11557825,Lion City Sailors,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11557825,16/09/2023,06:00,1,48772,283.0,14.0,22.0,41.0,,,,,2.0,27.0,5.0,2.0,12.0,6.0,26.0,31.0,39.0,,7.0,1.3,,36.0,50.0,,3.0,2.0,11.0,6.0,,46.0,130.0,0.0,1.0,21.0,26.0,43.0,2.0,351.0,,,0.0,6.0,6.0,2.0,5.0,6.0,,,1.0,20.0,6.0,11.0,11.0,6.0,21.0,1.0,436.0,8.0,24.0,59.0,,,,,3.0,4.0,9.0,10.0,23.0,0.0,22.0,35.0,32.0,,1.0,2.38,,43.0,55.0,,5.0,0.0,9.0,1.0,,41.0,126.0,1.0,0.0,11.0,21.0,48.0,3.0,521.0,,,1.0,14.0,8.0,8.0,5.0,3.0,,,0.0,29.0,1.0,19.0,19.0,3.0,34.0,0.0
48772,2023,11557830,Tanjong Pagar Utd.,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11557830,15/09/2023,07:45,1,48772,306.0,16.0,43.0,57.0,,,,,2.0,14.0,7.0,6.0,23.0,119.0,12.0,17.0,32.0,,,2.06,,,,,18.0,2.0,11.0,5.0,,48.0,151.0,,0.0,40.0,24.0,53.0,4.0,393.0,,,0.0,10.0,6.0,8.0,6.0,3.0,,,7.0,23.0,5.0,16.0,16.0,3.0,,1.0,241.0,23.0,43.0,43.0,,,,,1.0,25.0,4.0,5.0,18.0,108.0,21.0,32.0,45.0,,,1.34,,,,,5.0,7.0,9.0,7.0,,66.0,151.0,,1.0,53.0,32.0,50.0,1.0,305.0,,,1.0,7.0,6.0,5.0,6.0,0.0,,,2.0,12.0,7.0,13.0,13.0,0.0,,1.0
48772,2023,11561284,Balestier Khalsa,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11561284,15/09/2023,07:45,1,48772,603.0,5.0,15.0,63.0,,,,,7.0,8.0,7.0,7.0,26.0,2.0,29.0,32.0,43.0,,1.0,3.91,,70.0,87.0,,12.0,1.0,6.0,2.0,,52.0,117.0,,0.0,20.0,23.0,32.0,0.0,678.0,,,0.0,17.0,10.0,12.0,12.0,4.0,,,5.0,15.0,2.0,29.0,29.0,4.0,47.0,1.0,281.0,6.0,16.0,37.0,,,,,1.0,23.0,4.0,5.0,12.0,5.0,13.0,18.0,28.0,,2.0,1.95,,25.0,36.0,,8.0,1.0,16.0,10.0,,31.0,116.0,,0.0,26.0,24.0,43.0,2.0,344.0,,,0.0,8.0,4.0,3.0,0.0,3.0,,,4.0,9.0,10.0,8.0,8.0,3.0,20.0,3.0
48772,2023,11561285,Albirex Niigata,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11561285,16/09/2023,06:00,1,48772,399.0,8.0,11.0,53.0,,,,,1.0,19.0,1.0,2.0,9.0,3.0,13.0,20.0,34.0,,7.0,0.45,,32.0,46.0,,9.0,1.0,16.0,3.0,,37.0,120.0,,0.0,19.0,29.0,50.0,3.0,463.0,,,0.0,3.0,4.0,1.0,3.0,2.0,,,2.0,20.0,3.0,6.0,6.0,2.0,9.0,2.0,343.0,4.0,14.0,47.0,,,,,5.0,7.0,3.0,8.0,15.0,5.0,21.0,28.0,33.0,,1.0,3.47,,43.0,57.0,,11.0,2.0,9.0,1.0,,44.0,131.0,,1.0,11.0,23.0,39.0,0.0,396.0,,,0.0,13.0,10.0,8.0,11.0,0.0,,,3.0,22.0,1.0,24.0,24.0,0.0,32.0,0.0
59708,2024,12246910,Tampines Rovers,Lion City Sailors,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246910,24/05/2025,06:00,1,59708,294.0,5.0,16.0,42.0,,,,,2.0,18.0,6.0,0.0,6.0,4.0,9.0,9.0,26.0,,1.0,0.97,,17.0,36.0,,10.0,0.0,9.0,8.0,,20.0,80.0,1.0,0.0,10.0,13.0,33.0,2.0,347.0,,,0.0,8.0,3.0,4.0,1.0,3.0,,,1.0,11.0,8.0,9.0,9.0,3.0,14.0,2.0,575.0,9.0,15.0,58.0,,,,,2.0,11.0,9.0,8.0,22.0,4.0,12.0,14.0,38.0,,3.0,2.23,,61.0,73.0,,6.0,1.0,9.0,4.0,,28.0,80.0,0.0,0.0,8.0,26.0,41.0,9.0,628.0,,,0.0,10.0,5.0,8.0,5.0,0.0,,,8.0,18.0,4.0,15.0,15.0,0.0,23.0,0.0
59708,2024,12246916,Balestier Khalsa,Albirex Niigata,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:12246916,25/05/2025,06:00,1,59708,389.0,12.0,25.0,53.0,,,,,3.0,6.0,6.0,5.0,18.0,5.0,21.0,28.0,40.0,,3.0,0.64,,48.0,65.0,,10.0,5.0,6.0,3.0,,44.0,113.0,1.0,0.0,15.0,26.0,45.0,0.0,461.0,,,0.0,6.0,4.0,4.0,5.0,4.0,,,3.0,13.0,3.0,11.0,11.0,4.0,13.0,4.0,407.0,13.0,27.0,47.0,,,,,5.0,22.0,5.0,7.0,18.0,5.0,18.0,20.0,39.0,,1.0,1.83,,36.0,51.0,,12.0,3.0,8.0,2.0,,40.0,106.0,0.0,1.0,22.0,17.0,36.0,1.0,478.0,,,0.0,9.0,3.0,6.0,6.0,6.0,,,3.0,9.0,2.0,15.0,15.0,6.0,26.0,1.0
59708,2024,12246917,Tanjong Pagar Utd.,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246917,25/05/2025,06:00,1,59708,347.0,6.0,18.0,54.0,,,,,4.0,12.0,3.0,11.0,29.0,4.0,21.0,26.0,33.0,,6.0,1.89,,45.0,68.0,,13.0,3.0,12.0,1.0,,46.0,136.0,,1.0,13.0,28.0,55.0,2.0,440.0,,,0.0,10.0,7.0,7.0,9.0,3.0,,,3.0,15.0,1.0,19.0,19.0,3.0,25.0,3.0,230.0,10.0,21.0,46.0,,,,,4.0,17.0,2.0,10.0,25.0,6.0,20.0,24.0,34.0,,3.0,2.62,,27.0,46.0,,10.0,3.0,12.0,4.0,,46.0,142.0,,0.0,22.0,25.0,60.0,2.0,322.0,,,0.0,14.0,8.0,4.0,2.0,8.0,,,3.0,22.0,4.0,16.0,16.0,8.0,28.0,2.0
59708,2024,12246922,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12246922,24/04/2025,07:45,1,59708,258.0,7.0,19.0,44.0,,,,,0.0,20.0,2.0,3.0,8.0,12.0,6.0,12.0,32.0,,1.0,1.05,,19.0,42.0,,13.0,2.0,3.0,6.0,,37.0,116.0,,1.0,23.0,17.0,40.0,1.0,330.0,,,0.0,6.0,6.0,2.0,3.0,2.0,,,1.0,16.0,6.0,9.0,9.0,2.0,8.0,4.0,418.0,13.0,23.0,56.0,,,,,7.0,5.0,5.0,8.0,23.0,7.0,22.0,28.0,44.0,,1.0,2.51,,81.0,97.0,,13.0,2.0,5.0,1.0,,57.0,135.0,,1.0,12.0,17.0,30.0,3.0,487.0,,,0.0,12.0,8.0,8.0,12.0,3.0,,,0.0,31.0,1.0,24.0,24.0,3.0,25.0,2.0
59708,2024,12246924,Hougang Utd,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246924,24/05/2025,06:00,1,59708,309.0,4.0,18.0,44.0,,,,,3.0,10.0,8.0,5.0,15.0,4.0,17.0,20.0,31.0,,5.0,2.04,,34.0,52.0,,8.0,1.0,15.0,4.0,,32.0,98.0,0.0,1.0,20.0,24.0,45.0,2.0,376.0,,,0.0,8.0,4.0,8.0,8.0,0.0,,,1.0,14.0,4.0,16.0,16.0,0.0,19.0,2.0,422.0,16.0,20.0,56.0,,,,,6.0,16.0,4.0,8.0,21.0,4.0,24.0,29.0,48.0,,2.0,3.01,,55.0,70.0,,8.0,3.0,8.0,5.0,,40.0,96.0,2.0,1.0,20.0,27.0,41.0,0.0,477.0,,,0.0,14.0,12.0,6.0,11.0,0.0,,,0.0,9.0,5.0,25.0,25.0,0.0,32.0,3.0
59708,2024,12246925,Albirex Niigata,Lion City Sailors,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:12246925,25/04/2025,08:15,1,59708,552.0,15.0,20.0,59.0,,,,,10.0,8.0,11.0,9.0,29.0,2.0,34.0,34.0,58.0,,1.0,2.7,,65.0,78.0,,6.0,4.0,5.0,2.0,,54.0,97.0,,1.0,8.0,12.0,24.0,1.0,614.0,,,0.0,18.0,10.0,6.0,9.0,1.0,,,3.0,8.0,2.0,27.0,27.0,1.0,41.0,1.0,327.0,5.0,20.0,41.0,,,,,1.0,23.0,4.0,0.0,2.0,5.0,5.0,10.0,19.0,,0.0,0.22,,23.0,34.0,,6.0,0.0,15.0,4.0,,18.0,96.0,,0.0,15.0,31.0,50.0,1.0,368.0,,,0.0,2.0,2.0,2.0,3.0,5.0,,,6.0,6.0,4.0,5.0,5.0,5.0,2.0,2.0
59708,2024,12246929,Tampines Rovers,Balestier Khalsa,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246929,20/04/2025,06:00,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12246932,DPMM,Albirex Niigata,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12246932,19/04/2025,08:15,1,59708,469.0,16.0,31.0,68.0,,,,,5.0,3.0,8.0,4.0,20.0,7.0,19.0,24.0,45.0,,0.0,1.97,,59.0,72.0,,13.0,3.0,7.0,1.0,,41.0,94.0,,1.0,13.0,22.0,34.0,2.0,538.0,,,0.0,10.0,6.0,3.0,5.0,1.0,,,1.0,16.0,1.0,15.0,15.0,1.0,23.0,2.0,203.0,10.0,32.0,32.0,,,,,1.0,31.0,0.0,2.0,5.0,8.0,8.0,17.0,32.0,,2.0,1.14,,14.0,23.0,,9.0,3.0,16.0,3.0,,30.0,92.0,,0.0,20.0,16.0,33.0,1.0,246.0,,,0.0,3.0,1.0,4.0,3.0,5.0,,,4.0,7.0,3.0,6.0,6.0,5.0,6.0,1.0
59708,2024,12246933,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:12246933,20/04/2025,06:00,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12246934,Young Lions,Geylang Int.,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12246934,19/04/2025,06:00,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12246935,Albirex Niigata,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12246935,13/04/2025,06:00,1,59708,388.0,7.0,22.0,52.0,,,,,3.0,17.0,3.0,6.0,16.0,7.0,8.0,16.0,31.0,,4.0,0.93,,27.0,43.0,,13.0,2.0,12.0,6.0,,37.0,118.0,,0.0,18.0,11.0,30.0,0.0,453.0,,,0.0,8.0,3.0,5.0,3.0,5.0,,,0.0,19.0,6.0,11.0,11.0,5.0,14.0,1.0,343.0,8.0,21.0,48.0,,,,,3.0,12.0,5.0,4.0,14.0,7.0,13.0,18.0,35.0,,2.0,2.38,,36.0,50.0,,13.0,7.0,5.0,5.0,,41.0,117.0,,1.0,11.0,16.0,34.0,3.0,405.0,,,0.0,8.0,6.0,6.0,8.0,4.0,,,2.0,17.0,5.0,16.0,16.0,4.0,20.0,1.0
59708,2024,12246936,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246936,12/04/2025,06:00,1,59708,152.0,18.0,46.0,30.0,,,,,0.0,26.0,2.0,2.0,8.0,5.0,6.0,10.0,27.0,,6.0,0.63,,17.0,40.0,,6.0,1.0,16.0,8.0,,21.0,97.0,2.0,0.0,14.0,21.0,49.0,1.0,221.0,,,0.0,4.0,3.0,1.0,0.0,0.0,,,1.0,25.0,8.0,4.0,4.0,0.0,7.0,2.0,475.0,27.0,45.0,70.0,,,,,7.0,7.0,16.0,22.0,62.0,5.0,35.0,43.0,52.0,,1.0,0.82,,92.0,110.0,,5.0,2.0,4.0,1.0,,47.0,97.0,0.0,0.0,13.0,29.0,49.0,1.0,554.0,,,0.0,10.0,4.0,7.0,8.0,2.0,,,1.0,27.0,1.0,18.0,18.0,2.0,33.0,1.0
59708,2024,12246939,Tanjong Pagar Utd.,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12246939,11/04/2025,07:45,1,59708,629.0,14.0,29.0,73.0,,,,,5.0,4.0,14.0,11.0,40.0,6.0,22.0,24.0,51.0,,0.0,3.11,,80.0,92.0,,6.0,1.0,3.0,1.0,,35.0,67.0,,1.0,13.0,19.0,32.0,1.0,707.0,,,0.0,13.0,7.0,6.0,6.0,0.0,,,0.0,23.0,1.0,19.0,19.0,0.0,39.0,1.0,175.0,12.0,28.0,27.0,,,,,0.0,15.0,0.0,3.0,5.0,2.0,5.0,8.0,32.0,,7.0,0.18,,13.0,24.0,,7.0,1.0,10.0,6.0,,16.0,59.0,,0.0,21.0,16.0,42.0,0.0,239.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,0.0,13.0,6.0,4.0,4.0,1.0,5.0,2.0
59708,2024,12246940,Balestier Khalsa,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:12246940,05/04/2025,06:00,1,59708,161.0,6.0,19.0,29.0,,,,,1.0,30.0,0.0,5.0,9.0,5.0,10.0,18.0,32.0,,1.0,0.67,,20.0,34.0,,14.0,0.0,11.0,3.0,,44.0,135.0,,0.0,23.0,24.0,46.0,0.0,231.0,,,0.0,5.0,5.0,4.0,5.0,6.0,,,0.0,20.0,3.0,10.0,10.0,6.0,15.0,4.0,529.0,11.0,20.0,71.0,,,,,6.0,6.0,8.0,4.0,25.0,4.0,24.0,36.0,43.0,,1.0,2.06,,75.0,99.0,,7.0,4.0,9.0,1.0,,57.0,135.0,,0.0,17.0,16.0,36.0,3.0,623.0,,,0.0,10.0,8.0,5.0,9.0,4.0,,,2.0,29.0,1.0,19.0,19.0,4.0,14.0,0.0
59708,2024,12246941,Geylang Int.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:12246941,11/04/2025,07:45,1,59708,278.0,6.0,14.0,43.0,,,,,1.0,14.0,6.0,6.0,11.0,9.0,17.0,20.0,39.0,,6.0,2.12,,31.0,50.0,,11.0,7.0,5.0,5.0,,47.0,120.0,,0.0,15.0,19.0,37.0,1.0,341.0,,,0.0,8.0,6.0,4.0,3.0,5.0,,,0.0,24.0,5.0,11.0,11.0,5.0,13.0,0.0,460.0,6.0,14.0,57.0,,,,,12.0,20.0,6.0,5.0,16.0,7.0,16.0,19.0,37.0,,0.0,2.46,,46.0,63.0,,13.0,2.0,8.0,1.0,,45.0,122.0,,0.0,16.0,29.0,46.0,0.0,525.0,,,0.0,17.0,4.0,9.0,8.0,5.0,,,2.0,18.0,1.0,25.0,25.0,5.0,30.0,2.0
59708,2024,12246942,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246942,05/04/2025,06:00,1,59708,449.0,7.0,20.0,57.0,,,,,7.0,11.0,10.0,9.0,26.0,6.0,13.0,20.0,37.0,,1.0,0.89,,40.0,55.0,,6.0,2.0,9.0,1.0,,38.0,100.0,0.0,1.0,14.0,25.0,40.0,4.0,513.0,,,0.0,4.0,3.0,2.0,9.0,1.0,,,0.0,21.0,1.0,13.0,13.0,1.0,14.0,0.0,292.0,12.0,21.0,43.0,,,,,3.0,33.0,2.0,9.0,16.0,7.0,11.0,19.0,29.0,,5.0,0.59,,45.0,56.0,,7.0,2.0,3.0,2.0,,22.0,95.0,2.0,0.0,13.0,29.0,45.0,0.0,342.0,,,0.0,5.0,3.0,2.0,3.0,4.0,,,0.0,18.0,2.0,8.0,8.0,4.0,11.0,2.0
59708,2024,12246943,Young Lions,Lion City Sailors,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246943,06/04/2025,06:00,1,59708,456.0,9.0,27.0,55.0,,,,,17.0,7.0,13.0,20.0,48.0,3.0,19.0,22.0,43.0,,0.0,5.82,,75.0,92.0,,9.0,2.0,2.0,0.0,,41.0,87.0,0.0,3.0,14.0,21.0,34.0,4.0,517.0,,,0.0,24.0,7.0,13.0,16.0,0.0,,,1.0,21.0,0.0,40.0,40.0,0.0,46.0,1.0,283.0,16.0,27.0,45.0,,,,,0.0,22.0,0.0,0.0,1.0,7.0,6.0,12.0,33.0,,9.0,0.0,,12.0,32.0,,5.0,0.0,7.0,6.0,,20.0,81.0,2.0,0.0,17.0,19.0,55.0,2.0,348.0,,,1.0,0.0,0.0,0.0,0.0,3.0,,,1.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
59708,2024,12246944,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246944,08/03/2025,08:30,1,59708,252.0,6.0,17.0,41.0,,,,,1.0,30.0,8.0,6.0,17.0,6.0,13.0,19.0,34.0,,3.0,1.88,,40.0,58.0,,10.0,2.0,12.0,6.0,,29.0,84.0,0.0,1.0,12.0,23.0,44.0,0.0,317.0,,,0.0,12.0,11.0,5.0,6.0,2.0,,,2.0,15.0,6.0,18.0,18.0,2.0,20.0,1.0,475.0,12.0,23.0,59.0,,,,,4.0,21.0,4.0,8.0,21.0,3.0,13.0,19.0,35.0,,4.0,0.97,,52.0,62.0,,7.0,2.0,15.0,4.0,,29.0,91.0,1.0,0.0,11.0,20.0,39.0,2.0,548.0,,,0.0,8.0,5.0,7.0,8.0,2.0,,,4.0,21.0,4.0,16.0,16.0,2.0,25.0,1.0
59708,2024,12246945,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246945,07/03/2025,08:30,1,59708,276.0,16.0,37.0,39.0,,,,,0.0,28.0,0.0,4.0,14.0,10.0,6.0,6.0,34.0,,9.0,1.01,,21.0,30.0,,9.0,0.0,23.0,2.0,,34.0,109.0,1.0,0.0,17.0,30.0,48.0,0.0,337.0,,,0.0,5.0,1.0,5.0,1.0,3.0,,,3.0,10.0,2.0,6.0,6.0,3.0,14.0,1.0,504.0,20.0,39.0,61.0,,,,,10.0,6.0,16.0,6.0,27.0,13.0,28.0,34.0,42.0,,0.0,1.63,,61.0,78.0,,9.0,4.0,2.0,2.0,,45.0,113.0,1.0,0.0,17.0,23.0,45.0,1.0,581.0,,,0.0,9.0,11.0,4.0,16.0,3.0,,,1.0,17.0,2.0,25.0,25.0,3.0,19.0,1.0
59708,2024,12246947,Geylang Int.,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246947,27/02/2025,07:45,1,59708,271.0,9.0,19.0,38.0,,,,,2.0,16.0,3.0,1.0,11.0,5.0,13.0,17.0,34.0,,7.0,0.7,,19.0,40.0,,12.0,0.0,8.0,3.0,,37.0,115.0,,0.0,14.0,19.0,42.0,1.0,346.0,,,0.0,4.0,3.0,4.0,5.0,4.0,,,0.0,25.0,3.0,9.0,9.0,4.0,13.0,2.0,526.0,8.0,19.0,62.0,,,,,3.0,17.0,6.0,4.0,11.0,10.0,11.0,16.0,33.0,,2.0,2.52,,54.0,73.0,,9.0,2.0,6.0,4.0,,37.0,116.0,,0.0,23.0,27.0,45.0,1.0,590.0,,,0.0,9.0,5.0,8.0,7.0,1.0,,,2.0,14.0,4.0,16.0,16.0,1.0,19.0,0.0
59708,2024,12246948,Tampines Rovers,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246948,04/04/2025,07:45,1,59708,365.0,3.0,17.0,46.0,,,,,5.0,7.0,3.0,2.0,11.0,2.0,13.0,17.0,28.0,,0.0,0.43,,47.0,71.0,,11.0,1.0,12.0,4.0,,32.0,104.0,0.0,1.0,12.0,25.0,51.0,2.0,435.0,,,0.0,6.0,2.0,2.0,4.0,2.0,,,3.0,17.0,4.0,10.0,10.0,2.0,15.0,2.0,498.0,15.0,19.0,54.0,,,,,3.0,24.0,4.0,4.0,12.0,2.0,16.0,19.0,42.0,,3.0,2.41,,42.0,52.0,,6.0,3.0,5.0,2.0,,37.0,102.0,1.0,0.0,18.0,18.0,34.0,0.0,560.0,,,0.0,12.0,9.0,7.0,7.0,2.0,,,0.0,25.0,2.0,19.0,19.0,2.0,30.0,1.0
